WorkerId|WorkTimeInSeconds|Query|URL|InputRelevance|InputRationale|Reasoning|Relevance
91403932|95|dinosaurs|http://en.wikipedia.org/wiki/Herbivore_dinosaurs|2|This is a list of herbivorous animals. Herbivores are animals that eat plants. Herbivory is a form of consumption in which a heterotrophic organism consumes other organisms, principally autotrophs[1][page needed] such as plants, algae and photosynthesizing bacteria. More generally, organisms that feed on autotrophs in general are known as primary consumers.|I agree with Tom|2
31659778|383|french lick resort and casino|http://www.frenchlick.com/contact_us/contact_us.asp|2|The text did not help me with my decision.|Unsure|2
94611377|356|french lick resort and casino|http://www.frenchlick.com/contact_us/contact_us.asp|2|The text did not help me with my decision.|This is the contact page of the French Lick resort that Alice is looking for. So she will find everything that she wants on that website, but not on that webpage|2
15353531|64|french lick resort and casino|http://www.frenchlick.com/contact_us/contact_us.asp|2|The text did not help me with my decision.|No information about the casino|1
94826772|61|french lick resort and casino|http://www.frenchlick.com/contact_us/contact_us.asp|2|The text did not help me with my decision.|The webpage might provide information if contacted.|2
31659778|461|the music man|http://en.wikipedia.org/wiki/The_Music_Man|2|The Music Man is a musical with book, music, and lyrics by Meredith Willson, based on a story by Willson and Franklin Lacey. The plot concerns con man Harold Hill, who poses as a boys' band organizer and leader and sells band instruments and uniforms to the naive Iowa townsfolk, promising to train the members of the new band.|The webpage satisfies the search query.|3
94611377|67|the music man|http://en.wikipedia.org/wiki/The_Music_Man|2|The Music Man is a musical with book, music, and lyrics by Meredith Willson, based on a story by Willson and Franklin Lacey. The plot concerns con man Harold Hill, who poses as a boys' band organizer and leader and sells band instruments and uniforms to the naive Iowa townsfolk, promising to train the members of the new band.|Alice will not find scores or lyrics directly on that page, but she will have good general information about the musical|2
11866879|50|the music man|http://en.wikipedia.org/wiki/The_Music_Man|2|The Music Man is a musical with book, music, and lyrics by Meredith Willson, based on a story by Willson and Franklin Lacey. The plot concerns con man Harold Hill, who poses as a boys' band organizer and leader and sells band instruments and uniforms to the naive Iowa townsfolk, promising to train the members of the new band.|It provides information about Music Man|2
20334557|356|the music man|http://en.wikipedia.org/wiki/The_Music_Man|2|The Music Man is a musical with book, music, and lyrics by Meredith Willson, based on a story by Willson and Franklin Lacey. The plot concerns con man Harold Hill, who poses as a boys' band organizer and leader and sells band instruments and uniforms to the naive Iowa townsfolk, promising to train the members of the new band.|"Wikipedia has consistently high quality and comprehensive content that is focused on informing rather than on selling a product.  Alice is looking for information related to the phrase ""the music man"" and Wikipedia offers that.  Wikipedia also offers links to references.  Since Alice is looking for information on ""the music man"" it suggests that she is at the beginning of her search.  If she were looking for particular songs or lyrics, she would type those keywords into her search, and then she would need a more focused result."|3
25475121|308|dog heat|http://elbahrawy.com/ywlwz/ttpfq/cycle/cycle.htm|0|"Related Links

Elba"|tom is right|3
94826772|272|dog heat|http://elbahrawy.com/ywlwz/ttpfq/cycle/cycle.htm|0|"Related Links

Elba"|Its an irrelevant page.|0
72405377|120|dog heat|http://elbahrawy.com/ywlwz/ttpfq/cycle/cycle.htm|0|"Related Links

Elba"|Unless Elba is a dog's name, there in nothing pertaining to weather, the temperature, or its effect on dogs whatsoever as the quote shows. Related Links does not show any information on Alice's query.|0
96255248|22|dog heat|http://elbahrawy.com/ywlwz/ttpfq/cycle/cycle.htm|0|"Related Links

Elba"|there is no info about dogs and heat here|0
31659778|121|website design hosting|http://www.newtechweb.com/|3|Creating business on the Internet|The webpage satisfies the search query.|3
81183709|217|website design hosting|http://www.newtechweb.com/|3|Creating business on the Internet|I agree with tom because the website is about website hosting and offers other services to help business websites.|3
25475121|14|website design hosting|http://www.newtechweb.com/|3|Creating business on the Internet|i checked the info|3
19937580|107|website design hosting|http://www.newtechweb.com/|3|Creating business on the Internet|I agree this website will help people create a business on the internet.|3
31659778|25|dogs for adoption|http://dogtime.com/adoption.html|3|"Dog Adoption
Some people steer clear of shelters or rescues because they believe the dogs there aren’t good dogs. Nothing could be further from the truth.
Read more at http://dogtime.com/trending/229-adoption#c2A2oCKpec0KDh5q.99"|Agree because the webpage satisfies the search query.|3
77560919|472|dogs for adoption|http://dogtime.com/adoption.html|3|"Dog Adoption
Some people steer clear of shelters or rescues because they believe the dogs there aren’t good dogs. Nothing could be further from the truth.
Read more at http://dogtime.com/trending/229-adoption#c2A2oCKpec0KDh5q.99"|I agree because that page contained what Alice was looking for.|3
32374764|145|dogs for adoption|http://dogtime.com/adoption.html|3|"Dog Adoption
Some people steer clear of shelters or rescues because they believe the dogs there aren’t good dogs. Nothing could be further from the truth.
Read more at http://dogtime.com/trending/229-adoption#c2A2oCKpec0KDh5q.99"|While the page does provide general information about adoption of dogs, there's no particular information about where to do that and what should the adopter know before.|2
65102853|119|dogs for adoption|http://dogtime.com/adoption.html|3|"Dog Adoption
Some people steer clear of shelters or rescues because they believe the dogs there aren’t good dogs. Nothing could be further from the truth.
Read more at http://dogtime.com/trending/229-adoption#c2A2oCKpec0KDh5q.99"|Info about adopting a dog and where to do it.|3
31659778|86|website design hosting|http://www.affordable-website-design.me.uk/|3|Affordable Website Design offers web design, webpage and website custom design, services, pre-designed web templates, template tuning, website hosting, web page maintenance, web site keyword search engine optomisation, search engine submission, marketing and an easy website site builder/hosting option which requires NO KNOWLEDGE of programming, coding, design or html for individuals, non-profit groups, bands, musicians, recording artists, singers, songwriters, organizations and small businesses.|Agree because the webpage satisfies the search query.|3
77560919|256|website design hosting|http://www.affordable-website-design.me.uk/|3|Affordable Website Design offers web design, webpage and website custom design, services, pre-designed web templates, template tuning, website hosting, web page maintenance, web site keyword search engine optomisation, search engine submission, marketing and an easy website site builder/hosting option which requires NO KNOWLEDGE of programming, coding, design or html for individuals, non-profit groups, bands, musicians, recording artists, singers, songwriters, organizations and small businesses.|I agree because the page is all about web design hosting.|3
